instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
53942279,210712,SILVER19FEB45000PE,,0.0,2019-02-26,45000.0,0.5,1,PE,MCX-OPT,MCX
53961991,210789,SILVER19FEB45250CE,,0.0,2019-02-26,45250.0,0.5,1,CE,MCX-OPT,MCX
53962247,210790,SILVER19FEB45250PE,,0.0,2019-02-26,45250.0,0.5,1,PE,MCX-OPT,MCX
53969159,210817,SILVER19FEB45500CE,,0.0,2019-02-26,45500.0,0.5,1,CE,MCX-OPT,MCX
53969415,210818,SILVER19FEB45500PE,,0.0,2019-02-26,45500.0,0.5,1,PE,MCX-OPT,MCX
129940484,507580,IVP,IVP,0.0,,0.0,0.05,1,EQ,BSE,BSE
135877892,530773,IVRCLINFRA,IVRCL,0.0,,0.0,0.01,1,EQ,BSE,BSE
53969671,210819,SILVER19FEB45750CE,,0.0,2019-02-26,45750.0,0.5,1,CE,MCX-OPT,MCX
53969927,210820,SILVER19FEB45750PE,,0.0,2019-02-26,45750.0,0.5,1,PE,MCX-OPT,MCX
54011911,210984,SILVER19FEB46000CE,,0.0,2019-02-26,46000.0,0.5,1,CE,MCX-OPT,MCX
54012167,210985,SILVER19FEB46000PE,,0.0,2019-02-26,46000.0,0.5,1,PE,MCX-OPT,MCX
54012423,210986,SILVER19FEB46250CE,,0.0,2019-02-26,46250.0,0.5,1,CE,MCX-OPT,MCX
54012679,210987,SILVER19FEB46250PE,,0.0,2019-02-26,46250.0,0.5,1,PE,MCX-OPT,MCX
54012935,210988,SILVER19FEB46500CE,,0.0,2019-02-26,46500.0,0.5,1,CE,MCX-OPT,MCX
54013191,210989,SILVER19FEB46500PE,,0.0,2019-02-26,46500.0,0.5,1,PE,MCX-OPT,MCX
54255111,211934,SILVER19JUN37250CE,,0.0,2019-06-26,37250.0,0.5,1,CE,MCX-OPT,MCX
54255367,211935,SILVER19JUN37250PE,,0.0,2019-06-26,37250.0,0.5,1,PE,MCX-OPT,MCX
54255623,211936,SILVER19JUN37500CE,,0.0,2019-06-26,37500.0,0.5,1,CE,MCX-OPT,MCX
54255879,211937,SILVER19JUN37500PE,,0.0,2019-06-26,37500.0,0.5,1,PE,MCX-OPT,MCX
54256135,211938,SILVER19JUN37750CE,,0.0,2019-06-26,37750.0,0.5,1,CE,MCX-OPT,MCX
54256391,211939,SILVER19JUN37750PE,,0.0,2019-06-26,37750.0,0.5,1,PE,MCX-OPT,MCX
54224391,211814,SILVER19JUN38000CE,,0.0,2019-06-26,38000.0,0.5,1,CE,MCX-OPT,MCX
54224647,211815,SILVER19JUN38000PE,,0.0,2019-06-26,38000.0,0.5,1,PE,MCX-OPT,MCX
54212359,211767,SILVER19JUN38250CE,,0.0,2019-06-26,38250.0,0.5,1,CE,MCX-OPT,MCX
54212615,211768,SILVER19JUN38250PE,,0.0,2019-06-26,38250.0,0.5,1,PE,MCX-OPT,MCX
54181639,211647,SILVER19JUN38500CE,,0.0,2019-06-26,38500.0,0.5,1,CE,MCX-OPT,MCX
54181895,211648,SILVER19JUN38500PE,,0.0,2019-06-26,38500.0,0.5,1,PE,MCX-OPT,MCX
54177031,211629,SILVER19JUN38750CE,,0.0,2019-06-26,38750.0,0.5,1,CE,MCX-OPT,MCX
54177287,211630,SILVER19JUN38750PE,,0.0,2019-06-26,38750.0,0.5,1,PE,MCX-OPT,MCX
54174471,211619,SILVER19JUN39000CE,,0.0,2019-06-26,39000.0,0.5,1,CE,MCX-OPT,MCX
54174727,211620,SILVER19JUN39000PE,,0.0,2019-06-26,39000.0,0.5,1,PE,MCX-OPT,MCX
54174983,211621,SILVER19JUN39250CE,,0.0,2019-06-26,39250.0,0.5,1,CE,MCX-OPT,MCX
54175239,211622,SILVER19JUN39250PE,,0.0,2019-06-26,39250.0,0.5,1,PE,MCX-OPT,MCX
54147335,211513,SILVER19JUN39500CE,,0.0,2019-06-26,39500.0,0.5,1,CE,MCX-OPT,MCX
54148103,211516,SILVER19JUN39750PE,,0.0,2019-06-26,39750.0,0.5,1,PE,MCX-OPT,MCX
54148359,211517,SILVER19JUN40000CE,,0.0,2019-06-26,40000.0,0.5,1,CE,MCX-OPT,MCX
54148615,211518,SILVER19JUN40000PE,,0.0,2019-06-26,40000.0,0.5,1,PE,MCX-OPT,MCX
54148871,211519,SILVER19JUN40250CE,,0.0,2019-06-26,40250.0,0.5,1,CE,MCX-OPT,MCX
54149127,211520,SILVER19JUN40250PE,,0.0,2019-06-26,40250.0,0.5,1,PE,MCX-OPT,MCX
54149383,211521,SILVER19JUN40500CE,,0.0,2019-06-26,40500.0,0.5,1,CE,MCX-OPT,MCX
54149639,211522,SILVER19JUN40500PE,,0.0,2019-06-26,40500.0,0.5,1,PE,MCX-OPT,MCX
54149895,211523,SILVER19JUN40750CE,,0.0,2019-06-26,40750.0,0.5,1,CE,MCX-OPT,MCX
54150151,211524,SILVER19JUN40750PE,,0.0,2019-06-26,40750.0,0.5,1,PE,MCX-OPT,MCX
54150407,211525,SILVER19JUN41000CE,,0.0,2019-06-26,41000.0,0.5,1,CE,MCX-OPT,MCX
54150663,211526,SILVER19JUN41000PE,,0.0,2019-06-26,41000.0,0.5,1,PE,MCX-OPT,MCX
54150919,211527,SILVER19JUN41250CE,,0.0,2019-06-26,41250.0,0.5,1,CE,MCX-OPT,MCX
54151175,211528,SILVER19JUN41250PE,,0.0,2019-06-26,41250.0,0.5,1,PE,MCX-OPT,MCX
54151431,211529,SILVER19JUN41500CE,,0.0,2019-06-26,41500.0,0.5,1,CE,MCX-OPT,MCX
54151687,211530,SILVER19JUN41500PE,,0.0,2019-06-26,41500.0,0.5,1,PE,MCX-OPT,MCX
54151943,211531,SILVER19JUN41750CE,,0.0,2019-06-26,41750.0,0.5,1,CE,MCX-OPT,MCX
54152199,211532,SILVER19JUN41750PE,,0.0,2019-06-26,41750.0,0.5,1,PE,MCX-OPT,MCX
54152455,211533,SILVER19JUN42000CE,,0.0,2019-06-26,42000.0,0.5,1,CE,MCX-OPT,MCX
54152711,211534,SILVER19JUN42000PE,,0.0,2019-06-26,42000.0,0.5,1,PE,MCX-OPT,MCX
54152967,211535,SILVER19JUN42250CE,,0.0,2019-06-26,42250.0,0.5,1,CE,MCX-OPT,MCX
54153223,211536,SILVER19JUN42250PE,,0.0,2019-06-26,42250.0,0.5,1,PE,MCX-OPT,MCX
54153479,211537,SILVER19JUN42500CE,,0.0,2019-06-26,42500.0,0.5,1,CE,MCX-OPT,MCX
54153735,211538,SILVER19JUN42500PE,,0.0,2019-06-26,42500.0,0.5,1,PE,MCX-OPT,MCX
54153991,211539,SILVER19JUN42750CE,,0.0,2019-06-26,42750.0,0.5,1,CE,MCX-OPT,MCX
54154247,211540,SILVER19JUN42750PE,,0.0,2019-06-26,42750.0,0.5,1,PE,MCX-OPT,MCX
54154503,211541,SILVER19JUN43000CE,,0.0,2019-06-26,43000.0,0.5,1,CE,MCX-OPT,MCX
54154759,211542,SILVER19JUN43000PE,,0.0,2019-06-26,43000.0,0.5,1,PE,MCX-OPT,MCX
54155015,211543,SILVER19JUN43250CE,,0.0,2019-06-26,43250.0,0.5,1,CE,MCX-OPT,MCX
54155271,211544,SILVER19JUN43250PE,,0.0,2019-06-26,43250.0,0.5,1,PE,MCX-OPT,MCX
54155527,211545,SILVER19JUN43500CE,,0.0,2019-06-26,43500.0,0.5,1,CE,MCX-OPT,MCX
54155783,211546,SILVER19JUN43500PE,,0.0,2019-06-26,43500.0,0.5,1,PE,MCX-OPT,MCX
243761924,952195,881LTINF22B,LTINF-8.81%-27-5-22-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
245037316,957177,718REC21,REC-7.18%-21-5-21-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
248924164,972360,PIDBSTRPPB,PIDB-STRPPB-27-12-2019-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
54156295,211548,SILVER19JUN43750PE,,0.0,2019-06-26,43750.0,0.5,1,PE,MCX-OPT,MCX
54156551,211549,SILVER19JUN44000CE,,0.0,2019-06-26,44000.0,0.5,1,CE,MCX-OPT,MCX
54156807,211550,SILVER19JUN44000PE,,0.0,2019-06-26,44000.0,0.5,1,PE,MCX-OPT,MCX
54157063,211551,SILVER19JUN44250CE,,0.0,2019-06-26,44250.0,0.5,1,CE,MCX-OPT,MCX
54157319,211552,SILVER19JUN44250PE,,0.0,2019-06-26,44250.0,0.5,1,PE,MCX-OPT,MCX
54157575,211553,SILVER19JUN44500CE,,0.0,2019-06-26,44500.0,0.5,1,CE,MCX-OPT,MCX
54157831,211554,SILVER19JUN44500PE,,0.0,2019-06-26,44500.0,0.5,1,PE,MCX-OPT,MCX
54251527,211920,ZINC18AUG150CE,,0.0,2018-08-29,150.0,0.01,1,CE,MCX-OPT,MCX
54251783,211921,ZINC18AUG150PE,,0.0,2018-08-29,150.0,0.01,1,PE,MCX-OPT,MCX
54159623,211561,ZINC18AUG152.5CE,,0.0,2018-08-29,152.5,0.01,1,CE,MCX-OPT,MCX
54159879,211562,ZINC18AUG152.5PE,,0.0,2018-08-29,152.5,0.01,1,PE,MCX-OPT,MCX
54160135,211563,ZINC18AUG155CE,,0.0,2018-08-29,155.0,0.01,1,CE,MCX-OPT,MCX
54160391,211564,ZINC18AUG155PE,,0.0,2018-08-29,155.0,0.01,1,PE,MCX-OPT,MCX
54160647,211565,ZINC18AUG157.5CE,,0.0,2018-08-29,157.5,0.01,1,CE,MCX-OPT,MCX
54160903,211566,ZINC18AUG157.5PE,,0.0,2018-08-29,157.5,0.01,1,PE,MCX-OPT,MCX
54138375,211478,ZINC18AUG162.5CE,,0.0,2018-08-29,162.5,0.01,1,CE,MCX-OPT,MCX
54138631,211479,ZINC18AUG162.5PE,,0.0,2018-08-29,162.5,0.01,1,PE,MCX-OPT,MCX
54129671,211444,ZINC18AUG165CE,,0.0,2018-08-29,165.0,0.01,1,CE,MCX-OPT,MCX
54129927,211445,ZINC18AUG165PE,,0.0,2018-08-29,165.0,0.01,1,PE,MCX-OPT,MCX
54128647,211440,ZINC18AUG167.5CE,,0.0,2018-08-29,167.5,0.01,1,CE,MCX-OPT,MCX
54128903,211441,ZINC18AUG167.5PE,,0.0,2018-08-29,167.5,0.01,1,PE,MCX-OPT,MCX
54120711,211409,ZINC18AUG170CE,,0.0,2018-08-29,170.0,0.01,1,CE,MCX-OPT,MCX
54120967,211410,ZINC18AUG170PE,,0.0,2018-08-29,170.0,0.01,1,PE,MCX-OPT,MCX
54121223,211411,ZINC18AUG172.5CE,,0.0,2018-08-29,172.5,0.01,1,CE,MCX-OPT,MCX
54121479,211412,ZINC18AUG172.5PE,,0.0,2018-08-29,172.5,0.01,1,PE,MCX-OPT,MCX
54116103,211391,ZINC18AUG175CE,,0.0,2018-08-29,175.0,0.01,1,CE,MCX-OPT,MCX
54116359,211392,ZINC18AUG175PE,,0.0,2018-08-29,175.0,0.01,1,PE,MCX-OPT,MCX
54075911,211234,ZINC18AUG177.5CE,,0.0,2018-08-29,177.5,0.01,1,CE,MCX-OPT,MCX
54076167,211235,ZINC18AUG177.5PE,,0.0,2018-08-29,177.5,0.01,1,PE,MCX-OPT,MCX
54076423,211236,ZINC18AUG180CE,,0.0,2018-08-29,180.0,0.01,1,CE,MCX-OPT,MCX
54076679,211237,ZINC18AUG180PE,,0.0,2018-08-29,180.0,0.01,1,PE,MCX-OPT,MCX
54070279,211212,ZINC18AUG182.5CE,,0.0,2018-08-29,182.5,0.01,1,CE,MCX-OPT,MCX
54070535,211213,ZINC18AUG182.5PE,,0.0,2018-08-29,182.5,0.01,1,PE,MCX-OPT,MCX
54070791,211214,ZINC18AUG185CE,,0.0,2018-08-29,185.0,0.01,1,CE,MCX-OPT,MCX
54071047,211215,ZINC18AUG185PE,,0.0,2018-08-29,185.0,0.01,1,PE,MCX-OPT,MCX
54067719,211202,ZINC18AUG187.5CE,,0.0,2018-08-29,187.5,0.01,1,CE,MCX-OPT,MCX
54067975,211203,ZINC18AUG187.5PE,,0.0,2018-08-29,187.5,0.01,1,PE,MCX-OPT,MCX
54058503,211166,ZINC18AUG190CE,,0.0,2018-08-29,190.0,0.01,1,CE,MCX-OPT,MCX
54058759,211167,ZINC18AUG190PE,,0.0,2018-08-29,190.0,0.01,1,PE,MCX-OPT,MCX
54040583,211096,ZINC18AUG192.5CE,,0.0,2018-08-29,192.5,0.01,1,CE,MCX-OPT,MCX
54040839,211097,ZINC18AUG192.5PE,,0.0,2018-08-29,192.5,0.01,1,PE,MCX-OPT,MCX
54041095,211098,ZINC18AUG195CE,,0.0,2018-08-29,195.0,0.01,1,CE,MCX-OPT,MCX
54041351,211099,ZINC18AUG195PE,,0.0,2018-08-29,195.0,0.01,1,PE,MCX-OPT,MCX
54041607,211100,ZINC18AUG197.5CE,,0.0,2018-08-29,197.5,0.01,1,CE,MCX-OPT,MCX
54041863,211101,ZINC18AUG197.5PE,,0.0,2018-08-29,197.5,0.01,1,PE,MCX-OPT,MCX
54042119,211102,ZINC18AUG200CE,,0.0,2018-08-29,200.0,0.01,1,CE,MCX-OPT,MCX
54042375,211103,ZINC18AUG200PE,,0.0,2018-08-29,200.0,0.01,1,PE,MCX-OPT,MCX
54042631,211104,ZINC18AUG202.5CE,,0.0,2018-08-29,202.5,0.01,1,CE,MCX-OPT,MCX
54042887,211105,ZINC18AUG202.5PE,,0.0,2018-08-29,202.5,0.01,1,PE,MCX-OPT,MCX
54043143,211106,ZINC18AUG205CE,,0.0,2018-08-29,205.0,0.01,1,CE,MCX-OPT,MCX
54043399,211107,ZINC18AUG205PE,,0.0,2018-08-29,205.0,0.01,1,PE,MCX-OPT,MCX
54043655,211108,ZINC18AUG207.5CE,,0.0,2018-08-29,207.5,0.01,1,CE,MCX-OPT,MCX
54043911,211109,ZINC18AUG207.5PE,,0.0,2018-08-29,207.5,0.01,1,PE,MCX-OPT,MCX
54044167,211110,ZINC18AUG210CE,,0.0,2018-08-29,210.0,0.01,1,CE,MCX-OPT,MCX
54044679,211112,ZINC18AUG212.5CE,,0.0,2018-08-29,212.5,0.01,1,CE,MCX-OPT,MCX
54044935,211113,ZINC18AUG212.5PE,,0.0,2018-08-29,212.5,0.01,1,PE,MCX-OPT,MCX
54045191,211114,ZINC18AUG215CE,,0.0,2018-08-29,215.0,0.01,1,CE,MCX-OPT,MCX
243025668,949319,925RCL2023B,925RCL2023B,0.0,,0.0,0.01,1,EQ,BSE,BSE
136296196,532407,MOSCHIP,MOSCHIP SEMICONDUCTOR TECHNOLO,0.0,,0.0,0.05,1,EQ,BSE,BSE
243743748,952124,NPMP14MAY15,NPMP-14-5-20-PVT,0.0,,0.0,0.01,1,EQ,BSE,BSE
54045447,211115,ZINC18AUG215PE,,0.0,2018-08-29,215.0,0.01,1,PE,MCX-OPT,MCX
54045703,211116,ZINC18AUG217.5CE,,0.0,2018-08-29,217.5,0.01,1,CE,MCX-OPT,MCX
54045959,211117,ZINC18AUG217.5PE,,0.0,2018-08-29,217.5,0.01,1,PE,MCX-OPT,MCX
54046215,211118,ZINC18AUG220CE,,0.0,2018-08-29,220.0,0.01,1,CE,MCX-OPT,MCX
54046471,211119,ZINC18AUG220PE,,0.0,2018-08-29,220.0,0.01,1,PE,MCX-OPT,MCX
54046727,211120,ZINC18AUG222.5CE,,0.0,2018-08-29,222.5,0.01,1,CE,MCX-OPT,MCX
54047239,211122,ZINC18AUG225CE,,0.0,2018-08-29,225.0,0.01,1,CE,MCX-OPT,MCX
54047495,211123,ZINC18AUG225PE,,0.0,2018-08-29,225.0,0.01,1,PE,MCX-OPT,MCX
54047751,211124,ZINC18AUG227.5CE,,0.0,2018-08-29,227.5,0.01,1,CE,MCX-OPT,MCX
54048007,211125,ZINC18AUG227.5PE,,0.0,2018-08-29,227.5,0.01,1,PE,MCX-OPT,MCX
54256647,211940,ZINC18NOV152.5CE,,0.0,2018-11-28,152.5,0.01,1,CE,MCX-OPT,MCX
54256903,211941,ZINC18NOV152.5PE,,0.0,2018-11-28,152.5,0.01,1,PE,MCX-OPT,MCX
54257159,211942,ZINC18NOV155CE,,0.0,2018-11-28,155.0,0.01,1,CE,MCX-OPT,MCX
54257415,211943,ZINC18NOV155PE,,0.0,2018-11-28,155.0,0.01,1,PE,MCX-OPT,MCX
54212871,211769,ZINC18NOV157.5CE,,0.0,2018-11-28,157.5,0.01,1,CE,MCX-OPT,MCX
54213127,211770,ZINC18NOV157.5PE,,0.0,2018-11-28,157.5,0.01,1,PE,MCX-OPT,MCX
54213383,211771,ZINC18NOV160CE,,0.0,2018-11-28,160.0,0.01,1,CE,MCX-OPT,MCX
54213639,211772,ZINC18NOV160PE,,0.0,2018-11-28,160.0,0.01,1,PE,MCX-OPT,MCX
54213895,211773,ZINC18NOV162.5CE,,0.0,2018-11-28,162.5,0.01,1,CE,MCX-OPT,MCX
54214151,211774,ZINC18NOV162.5PE,,0.0,2018-11-28,162.5,0.01,1,PE,MCX-OPT,MCX
54202119,211727,ZINC18NOV165CE,,0.0,2018-11-28,165.0,0.01,1,CE,MCX-OPT,MCX
54202375,211728,ZINC18NOV165PE,,0.0,2018-11-28,165.0,0.01,1,PE,MCX-OPT,MCX
54202631,211729,ZINC18NOV167.5CE,,0.0,2018-11-28,167.5,0.01,1,CE,MCX-OPT,MCX
54202887,211730,ZINC18NOV167.5PE,,0.0,2018-11-28,167.5,0.01,1,PE,MCX-OPT,MCX
54203143,211731,ZINC18NOV170CE,,0.0,2018-11-28,170.0,0.01,1,CE,MCX-OPT,MCX
54203399,211732,ZINC18NOV170PE,,0.0,2018-11-28,170.0,0.01,1,PE,MCX-OPT,MCX
54203655,211733,ZINC18NOV172.5CE,,0.0,2018-11-28,172.5,0.01,1,CE,MCX-OPT,MCX
54203911,211734,ZINC18NOV172.5PE,,0.0,2018-11-28,172.5,0.01,1,PE,MCX-OPT,MCX
54204167,211735,ZINC18NOV175CE,,0.0,2018-11-28,175.0,0.01,1,CE,MCX-OPT,MCX
54204423,211736,ZINC18NOV175PE,,0.0,2018-11-28,175.0,0.01,1,PE,MCX-OPT,MCX
54204679,211737,ZINC18NOV177.5CE,,0.0,2018-11-28,177.5,0.01,1,CE,MCX-OPT,MCX
54204935,211738,ZINC18NOV177.5PE,,0.0,2018-11-28,177.5,0.01,1,PE,MCX-OPT,MCX
54205191,211739,ZINC18NOV180CE,,0.0,2018-11-28,180.0,0.01,1,CE,MCX-OPT,MCX
54205447,211740,ZINC18NOV180PE,,0.0,2018-11-28,180.0,0.01,1,PE,MCX-OPT,MCX
54205703,211741,ZINC18NOV182.5CE,,0.0,2018-11-28,182.5,0.01,1,CE,MCX-OPT,MCX
54205959,211742,ZINC18NOV182.5PE,,0.0,2018-11-28,182.5,0.01,1,PE,MCX-OPT,MCX
54206215,211743,ZINC18NOV185CE,,0.0,2018-11-28,185.0,0.01,1,CE,MCX-OPT,MCX
54206471,211744,ZINC18NOV185PE,,0.0,2018-11-28,185.0,0.01,1,PE,MCX-OPT,MCX
54206727,211745,ZINC18NOV187.5CE,,0.0,2018-11-28,187.5,0.01,1,CE,MCX-OPT,MCX
54206983,211746,ZINC18NOV187.5PE,,0.0,2018-11-28,187.5,0.01,1,PE,MCX-OPT,MCX
54207239,211747,ZINC18NOV190CE,,0.0,2018-11-28,190.0,0.01,1,CE,MCX-OPT,MCX
54207495,211748,ZINC18NOV190PE,,0.0,2018-11-28,190.0,0.01,1,PE,MCX-OPT,MCX
54207751,211749,ZINC18NOV192.5CE,,0.0,2018-11-28,192.5,0.01,1,CE,MCX-OPT,MCX
54208007,211750,ZINC18NOV192.5PE,,0.0,2018-11-28,192.5,0.01,1,PE,MCX-OPT,MCX
54208263,211751,ZINC18NOV195CE,,0.0,2018-11-28,195.0,0.01,1,CE,MCX-OPT,MCX
54208519,211752,ZINC18NOV195PE,,0.0,2018-11-28,195.0,0.01,1,PE,MCX-OPT,MCX
54208775,211753,ZINC18NOV197.5CE,,0.0,2018-11-28,197.5,0.01,1,CE,MCX-OPT,MCX
54209031,211754,ZINC18NOV197.5PE,,0.0,2018-11-28,197.5,0.01,1,PE,MCX-OPT,MCX
54209287,211755,ZINC18NOV200CE,,0.0,2018-11-28,200.0,0.01,1,CE,MCX-OPT,MCX
54209543,211756,ZINC18NOV200PE,,0.0,2018-11-28,200.0,0.01,1,PE,MCX-OPT,MCX
54253063,211926,ZINC18OCT150CE,,0.0,2018-10-29,150.0,0.01,1,CE,MCX-OPT,MCX
54253319,211927,ZINC18OCT150PE,,0.0,2018-10-29,150.0,0.01,1,PE,MCX-OPT,MCX
54253575,211928,ZINC18OCT152.5CE,,0.0,2018-10-29,152.5,0.01,1,CE,MCX-OPT,MCX
54253831,211929,ZINC18OCT152.5PE,,0.0,2018-10-29,152.5,0.01,1,PE,MCX-OPT,MCX
54161671,211569,ZINC18OCT155CE,,0.0,2018-10-29,155.0,0.01,1,CE,MCX-OPT,MCX
54161927,211570,ZINC18OCT155PE,,0.0,2018-10-29,155.0,0.01,1,PE,MCX-OPT,MCX
54162183,211571,ZINC18OCT157.5CE,,0.0,2018-10-29,157.5,0.01,1,CE,MCX-OPT,MCX
244341764,954460,881RHFL19,RHFL-8.81%-19-7-19-PVT,0.0,,0.0,0.01,2,EQ,BSE,BSE
244627716,955577,IIFL05JAN17,IIFL-NIFTY-04-01-24-PVT,0.0,,0.0,0.01,10,EQ,BSE,BSE
137461764,536960,M100,MOTILAL OSWAL MUTUAL FUND - MO,0.0,,0.0,0.01,1,EQ,BSE,BSE
135712516,530127,NPRFIN,NPR FINANCE,0.0,,0.0,0.05,1,EQ,BSE,BSE
54162439,211572,ZINC18OCT157.5PE,,0.0,2018-10-29,157.5,0.01,1,PE,MCX-OPT,MCX
54140423,211486,ZINC18OCT160CE,,0.0,2018-10-29,160.0,0.01,1,CE,MCX-OPT,MCX
54140679,211487,ZINC18OCT160PE,,0.0,2018-10-29,160.0,0.01,1,PE,MCX-OPT,MCX
54140935,211488,ZINC18OCT162.5CE,,0.0,2018-10-29,162.5,0.01,1,CE,MCX-OPT,MCX
54141191,211489,ZINC18OCT162.5PE,,0.0,2018-10-29,162.5,0.01,1,PE,MCX-OPT,MCX
54131207,211450,ZINC18OCT165CE,,0.0,2018-10-29,165.0,0.01,1,CE,MCX-OPT,MCX
54131463,211451,ZINC18OCT165PE,,0.0,2018-10-29,165.0,0.01,1,PE,MCX-OPT,MCX
54131719,211452,ZINC18OCT167.5CE,,0.0,2018-10-29,167.5,0.01,1,CE,MCX-OPT,MCX
54131975,211453,ZINC18OCT167.5PE,,0.0,2018-10-29,167.5,0.01,1,PE,MCX-OPT,MCX
54122247,211415,ZINC18OCT170CE,,0.0,2018-10-29,170.0,0.01,1,CE,MCX-OPT,MCX
54122503,211416,ZINC18OCT170PE,,0.0,2018-10-29,170.0,0.01,1,PE,MCX-OPT,MCX
54116615,211393,ZINC18OCT172.5CE,,0.0,2018-10-29,172.5,0.01,1,CE,MCX-OPT,MCX
54116871,211394,ZINC18OCT172.5PE,,0.0,2018-10-29,172.5,0.01,1,PE,MCX-OPT,MCX
54117127,211395,ZINC18OCT175CE,,0.0,2018-10-29,175.0,0.01,1,CE,MCX-OPT,MCX
54117383,211396,ZINC18OCT175PE,,0.0,2018-10-29,175.0,0.01,1,PE,MCX-OPT,MCX
54114055,211383,ZINC18OCT177.5CE,,0.0,2018-10-29,177.5,0.01,1,CE,MCX-OPT,MCX
54114311,211384,ZINC18OCT177.5PE,,0.0,2018-10-29,177.5,0.01,1,PE,MCX-OPT,MCX
54095623,211311,ZINC18OCT180CE,,0.0,2018-10-29,180.0,0.01,1,CE,MCX-OPT,MCX
54095879,211312,ZINC18OCT180PE,,0.0,2018-10-29,180.0,0.01,1,PE,MCX-OPT,MCX
54096135,211313,ZINC18OCT182.5CE,,0.0,2018-10-29,182.5,0.01,1,CE,MCX-OPT,MCX
54096391,211314,ZINC18OCT182.5PE,,0.0,2018-10-29,182.5,0.01,1,PE,MCX-OPT,MCX
54096647,211315,ZINC18OCT185CE,,0.0,2018-10-29,185.0,0.01,1,CE,MCX-OPT,MCX
54097159,211317,ZINC18OCT187.5CE,,0.0,2018-10-29,187.5,0.01,1,CE,MCX-OPT,MCX
54097415,211318,ZINC18OCT187.5PE,,0.0,2018-10-29,187.5,0.01,1,PE,MCX-OPT,MCX
54097927,211320,ZINC18OCT190PE,,0.0,2018-10-29,190.0,0.01,1,PE,MCX-OPT,MCX
54098183,211321,ZINC18OCT192.5CE,,0.0,2018-10-29,192.5,0.01,1,CE,MCX-OPT,MCX
54098439,211322,ZINC18OCT192.5PE,,0.0,2018-10-29,192.5,0.01,1,PE,MCX-OPT,MCX
54098695,211323,ZINC18OCT195CE,,0.0,2018-10-29,195.0,0.01,1,CE,MCX-OPT,MCX
54098951,211324,ZINC18OCT195PE,,0.0,2018-10-29,195.0,0.01,1,PE,MCX-OPT,MCX
54099207,211325,ZINC18OCT197.5CE,,0.0,2018-10-29,197.5,0.01,1,CE,MCX-OPT,MCX
54099463,211326,ZINC18OCT197.5PE,,0.0,2018-10-29,197.5,0.01,1,PE,MCX-OPT,MCX
54099719,211327,ZINC18OCT200CE,,0.0,2018-10-29,200.0,0.01,1,CE,MCX-OPT,MCX
54099975,211328,ZINC18OCT200PE,,0.0,2018-10-29,200.0,0.01,1,PE,MCX-OPT,MCX
54100231,211329,ZINC18OCT202.5CE,,0.0,2018-10-29,202.5,0.01,1,CE,MCX-OPT,MCX
54100487,211330,ZINC18OCT202.5PE,,0.0,2018-10-29,202.5,0.01,1,PE,MCX-OPT,MCX
54100743,211331,ZINC18OCT205CE,,0.0,2018-10-29,205.0,0.01,1,CE,MCX-OPT,MCX
54100999,211332,ZINC18OCT205PE,,0.0,2018-10-29,205.0,0.01,1,PE,MCX-OPT,MCX
54101255,211333,ZINC18OCT207.5CE,,0.0,2018-10-29,207.5,0.01,1,CE,MCX-OPT,MCX
54101511,211334,ZINC18OCT207.5PE,,0.0,2018-10-29,207.5,0.01,1,PE,MCX-OPT,MCX
54101767,211335,ZINC18OCT210CE,,0.0,2018-10-29,210.0,0.01,1,CE,MCX-OPT,MCX
54102023,211336,ZINC18OCT210PE,,0.0,2018-10-29,210.0,0.01,1,PE,MCX-OPT,MCX
54102279,211337,ZINC18OCT212.5CE,,0.0,2018-10-29,212.5,0.01,1,CE,MCX-OPT,MCX
54102535,211338,ZINC18OCT212.5PE,,0.0,2018-10-29,212.5,0.01,1,PE,MCX-OPT,MCX
54102791,211339,ZINC18OCT215CE,,0.0,2018-10-29,215.0,0.01,1,CE,MCX-OPT,MCX
54103047,211340,ZINC18OCT215PE,,0.0,2018-10-29,215.0,0.01,1,PE,MCX-OPT,MCX
54252039,211922,ZINC18SEP150CE,,0.0,2018-09-26,150.0,0.01,1,CE,MCX-OPT,MCX
54252295,211923,ZINC18SEP150PE,,0.0,2018-09-26,150.0,0.01,1,PE,MCX-OPT,MCX
54252551,211924,ZINC18SEP152.5CE,,0.0,2018-09-26,152.5,0.01,1,CE,MCX-OPT,MCX
54252807,211925,ZINC18SEP152.5PE,,0.0,2018-09-26,152.5,0.01,1,PE,MCX-OPT,MCX
54161159,211567,ZINC18SEP155CE,,0.0,2018-09-26,155.0,0.01,1,CE,MCX-OPT,MCX
54161415,211568,ZINC18SEP155PE,,0.0,2018-09-26,155.0,0.01,1,PE,MCX-OPT,MCX
54138887,211480,ZINC18SEP157.5CE,,0.0,2018-09-26,157.5,0.01,1,CE,MCX-OPT,MCX
54139143,211481,ZINC18SEP157.5PE,,0.0,2018-09-26,157.5,0.01,1,PE,MCX-OPT,MCX
54139911,211484,ZINC18SEP162.5CE,,0.0,2018-09-26,162.5,0.01,1,CE,MCX-OPT,MCX
